STE2_Level,STE2_ID,STE1_Level,STE1_ID,OrganismRowID,LastUpdateDate,EndDate,OrganismCode,CommonName,FinalID,ParentOrganismFinalID,ParentOrganismCode,Active,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,GenusComplex,Genus,SpeciesComplex,Species,Subspecies,Variety,TaxonomicLevelCode,OrganismGroup,OrganismCategory1,OrganismCategory2,OrganismType1,OrganismType2,OrganismType3,OrganismType4,TaxaList,LifeStageDefault,TaxonomicAuthority,CaliforniaTaxon,EnterDate,DateFinalIDRevised,FinalIDAuthority,Source,OrganismComments,RLSID
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius deces,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius deces,,,60,,,,,,,,0,A,(Chamberlin & Ivie),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius gertschi,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius gertschi,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius manzanita,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius manzanita,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius nevadensis,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius nevadensis,,,60,,,,,,,,0,A,(Simon),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius olympus,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius olympus,,,60,,,,,,,,0,A,(Chamberlin & Ivie),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius panther,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius panther,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius paskenta,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius paskenta,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius pauculus,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius pauculus,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius paynei,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius paynei,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius pictus,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius pictus,,,60,,,,,,,,0,A,(Simon),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius quachama,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius quachama,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius rothi,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius rothi,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius severus,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius severus,,,60,,,,,,,,0,A,(Simon),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Callobius,Family,Amaurobiidae,,,,,,Callobius tehama,Callobius,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Callobius,,Callobius tehama,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coras,Family,Amaurobiidae,,,,,,Coras,Amaurobiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Coras,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coras,Family,Amaurobiidae,,,,,,Coras lamellosus,Coras,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Coras,,Coras lamellosus,,,60,,,,,,,,0,A,(Keyserling),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus,Amaurobiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus desiccatus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus desiccatus,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus eldorado,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus eldorado,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus fractus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus fractus,,,60,,,,,,,,0,A,(Chamberlin),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus hesperellus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus hesperellus,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus iviei,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus iviei,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus leucus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus leucus,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus napa,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus napa,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus nawtawaketus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus nawtawaketus,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Pimus,Family,Amaurobiidae,,,,,,Pimus pitus,Pimus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Pimus,,Pimus pitus,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys,Amaurobiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys californica,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys californica,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys feminina,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys feminina,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys hesperia,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys hesperia,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys ochra,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys ochra,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys sagittaria,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys sagittaria,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Zanomys,Family,Amaurobiidae,,,,,,Zanomys ultima,Zanomys,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,Zanomys,,Zanomys ultima,,,60,,,,,,,,0,A,Leech,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Amaurobiidae,,,,,,Amaurobiidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Amaurobiidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Comaroma,Family,Anapidae,,,,,,Comaroma,Anapidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anapidae,,,,Comaroma,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Comaroma,Family,Anapidae,,,,,,Comaroma mendocino,Comaroma,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anapidae,,,,Comaroma,,Comaroma mendocino,,,60,,,,,,,,0,A,(Levi),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Gertschanapis,Family,Anapidae,,,,,,Gertschanapis,Anapidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anapidae,,,,Gertschanapis,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Gertschanapis,Family,Anapidae,,,,,,Gertschanapis shantzi,Gertschanapis,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anapidae,,,,Gertschanapis,,Gertschanapis shantzi,,,60,,,,,,,,0,A,(Gertsch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Anapidae,,,,,,Anapidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anapidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus,Antrodiaetidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus aquilonius,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus aquilonius,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus californicus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus californicus,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus erebus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus erebus,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus gnomus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus gnomus,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus gulosus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus gulosus,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus janus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus janus,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus plutonis,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus plutonis,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus thompsoni,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus thompsoni,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus torridus,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus torridus,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aliatypus,Family,Antrodiaetidae,,,,,,Aliatypus trophonius,Aliatypus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Aliatypus,,Aliatypus trophonius,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Antrodiaetus,Family,Antrodiaetidae,,,,,,Antrodiaetus,Antrodiaetidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Antrodiaetus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Antrodiaetus,Family,Antrodiaetidae,,,,,,Antrodiaetus montanus,Antrodiaetus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Antrodiaetus,,Antrodiaetus montanus,,,60,,,,,,,,0,A,(Chamberlin & Ivie),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Antrodiaetus,Family,Antrodiaetidae,,,,,,Antrodiaetus pacificus,Antrodiaetus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Antrodiaetus,,Antrodiaetus pacificus,,,60,,,,,,,,0,A,(Simon),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Atypoides,Family,Antrodiaetidae,,,,,,Atypoides,Antrodiaetidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Atypoides,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Atypoides,Family,Antrodiaetidae,,,,,,Atypoides gertschi,Atypoides,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Atypoides,,Atypoides gertschi,,,60,,,,,,,,0,A,Coyle,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Atypoides,Family,Antrodiaetidae,,,,,,Atypoides riversi,Atypoides,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,Atypoides,,Atypoides riversi,,,60,,,,,,,,0,A,O.P.-Cambridge,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Antrodiaetidae,,,,,,Antrodiaetidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Antrodiaetidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena,Anyphaenidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena aperta,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena aperta,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena californica,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena californica,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena crebrispina,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena crebrispina,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena dixiana,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena dixiana,,,60,,,,,,,,0,A,(Chamberlin & Woodbury),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena gertschi,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena gertschi,,,60,,,,,,,,0,A,Platnick,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Anyphaena,Family,Anyphaenidae,,,,,,Anyphaena pacifica,Anyphaena,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Anyphaena,,Anyphaena pacifica,,,60,,,,,,,,0,A,Banks,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hibana,Family,Anyphaenidae,,,,,,Hibana,Anyphaenidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Hibana,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hibana,Family,Anyphaenidae,,,,,,Hibana incursa,Hibana,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Hibana,,Hibana incursa,,,60,,,,,,,,0,A,(Chamberlin),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Lupettiana,Family,Anyphaenidae,,,,,,Lupettiana,Anyphaenidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Lupettiana,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Lupettiana,Family,Anyphaenidae,,,,,,Lupettiana mordax,Lupettiana,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,Lupettiana,,Lupettiana mordax,,,60,,,,,,,,0,A,(O.P.-Cambridge),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Anyphaenidae,,,,,,Anyphaenidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Anyphaenidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aculepeira,Family,Araneidae,,,,,,Aculepeira,Araneidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Aculepeira,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Aculepeira,Family,Araneidae,,,,,,Aculepeira packardi,Aculepeira,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Aculepeira,,Aculepeira packardi,,,60,,,,,,,,0,A,(Thorell),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus,Araneidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus andrewsi,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus andrewsi,,,60,,,,,,,,0,A,(Archer),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus bispinosus,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus bispinosus,,,60,,,,,,,,0,A,(Keyserling),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus detrimentosus,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus detrimentosus,,,60,,,,,,,,0,A,(O.P.-Cambridge),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus gemma,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus gemma,,,60,,,,,,,,0,A,(McCook),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus gemmoides,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus gemmoides,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus illaudatus,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus illaudatus,,,60,,,,,,,,0,A,(Gertsch & Mulaik),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus mariposa,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus mariposa,,,60,,,,,,,,0,A,Levi,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus monica,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus monica,,,60,,,,,,,,0,A,Levi,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus montereyensis,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus montereyensis,,,60,,,,,,,,0,A,(Archer),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus nordmanni,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus nordmanni,,,60,,,,,,,,0,A,(Thorell),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus pegnia,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus pegnia,,,60,,,,,,,,0,A,(Walckenaer),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araneus,Family,Araneidae,,,,,,Araneus trifolium,Araneus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araneus,,Araneus trifolium,,,60,,,,,,,,0,A,(Hentz),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Araniella,Family,Araneidae,,,,,,Araniella displicata,Araniella,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Araniella,,Araniella displicata,,,60,,,,,,,,0,A,(Hentz),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Argiope,Family,Araneidae,,,,,,Argiope,Araneidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Argiope,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Argiope,Family,Araneidae,,,,,,Argiope argentata,Argiope,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Argiope,,Argiope argentata,,,60,,,,,,,,0,A,(Fabricius),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Argiope,Family,Araneidae,,,,,,Argiope aurantia,Argiope,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Araneidae,,,,Argiope,,Argiope aurantia,,,60,,,,,,,,0,A,(Lucas),-1,,,CSUMB-WEE,CSUMB-WEE,,
